S.N,Device,PM 2.5,Calibrated PM 2.5,Inserted Date
1830,AQM Budhanilkantha,53,38.31,2018-11-18 01:42:22 ( Asia/Katmandu)
1831,AQM Budhanilkantha,54,39.01,2018-11-18 01:32:22 ( Asia/Katmandu)
1832,AQM Budhanilkantha,59,42.53,2018-11-18 01:22:22 ( Asia/Katmandu)
1833,AQM Budhanilkantha,60,43.24,2018-11-18 01:12:22 ( Asia/Katmandu)
1834,AQM Budhanilkantha,58,41.83,2018-11-18 01:02:22 ( Asia/Katmandu)
1835,AQM Budhanilkantha,48,34.79,2018-11-18 00:52:22 ( Asia/Katmandu)
1836,AQM Budhanilkantha,52,37.6,2018-11-18 00:42:00 ( Asia/Katmandu)
1837,AQM Budhanilkantha,51,36.9,2018-11-18 00:32:00 ( Asia/Katmandu)
1838,AQM Budhanilkantha,47,34.08,2018-11-18 00:22:00 ( Asia/Katmandu)
1839,AQM Budhanilkantha,47,34.08,2018-11-18 00:12:00 ( Asia/Katmandu)
1840,AQM Budhanilkantha,53,38.31,2018-11-18 00:02:00 ( Asia/Katmandu)
1841,AQM Budhanilkantha,46,33.38,2018-11-17 23:52:00 ( Asia/Katmandu)
1842,AQM Budhanilkantha,45,32.68,2018-11-17 23:42:00 ( Asia/Katmandu)
1843,AQM Budhanilkantha,52,37.6,2018-11-17 23:32:00 ( Asia/Katmandu)
1844,AQM Budhanilkantha,52,37.6,2018-11-17 23:22:00 ( Asia/Katmandu)
1845,AQM Budhanilkantha,43,31.27,2018-11-17 23:12:00 ( Asia/Katmandu)
1846,AQM Budhanilkantha,50,36.2,2018-11-17 23:02:00 ( Asia/Katmandu)
1847,AQM Budhanilkantha,46,33.38,2018-11-17 22:52:02 ( Asia/Katmandu)
1848,AQM Budhanilkantha,51,36.9,2018-11-17 22:42:01 ( Asia/Katmandu)
1849,AQM Budhanilkantha,51,36.9,2018-11-17 22:32:01 ( Asia/Katmandu)
1850,AQM Budhanilkantha,51,36.9,2018-11-17 22:22:00 ( Asia/Katmandu)
1851,AQM Budhanilkantha,47,34.08,2018-11-17 22:12:01 ( Asia/Katmandu)
1852,AQM Budhanilkantha,44,31.97,2018-11-17 22:02:01 ( Asia/Katmandu)
1853,AQM Budhanilkantha,44,31.97,2018-11-17 21:53:41 ( Asia/Katmandu)
1854,AQM Budhanilkantha,47,34.08,2018-11-17 21:42:01 ( Asia/Katmandu)
1855,AQM Budhanilkantha,44,31.97,2018-11-17 21:32:01 ( Asia/Katmandu)
1856,AQM Budhanilkantha,39,28.45,2018-11-17 21:22:01 ( Asia/Katmandu)
1857,AQM Budhanilkantha,54,39.01,2018-11-17 21:12:01 ( Asia/Katmandu)
1858,AQM Budhanilkantha,48,34.79,2018-11-17 21:02:01 ( Asia/Katmandu)
1859,AQM Budhanilkantha,58,41.83,2018-11-17 20:52:01 ( Asia/Katmandu)
1860,AQM Budhanilkantha,64,46.05,2018-11-17 20:42:01 ( Asia/Katmandu)
1861,AQM Budhanilkantha,62,44.65,2018-11-17 20:32:01 ( Asia/Katmandu)
1862,AQM Budhanilkantha,65,46.76,2018-11-17 20:22:01 ( Asia/Katmandu)
1863,AQM Budhanilkantha,71,50.98,2018-11-17 20:12:01 ( Asia/Katmandu)
1864,AQM Budhanilkantha,59,42.53,2018-11-17 20:02:01 ( Asia/Katmandu)
1865,AQM Budhanilkantha,66,47.46,2018-11-17 19:52:01 ( Asia/Katmandu)
1866,AQM Budhanilkantha,72,51.69,2018-11-17 19:42:01 ( Asia/Katmandu)
1867,AQM Budhanilkantha,72,51.69,2018-11-17 19:32:01 ( Asia/Katmandu)
1868,AQM Budhanilkantha,79,56.62,2018-11-17 19:22:01 ( Asia/Katmandu)
1869,AQM Budhanilkantha,88,62.95,2018-11-17 19:12:01 ( Asia/Katmandu)
1870,AQM Budhanilkantha,88,62.95,2018-11-17 19:02:01 ( Asia/Katmandu)
1871,AQM Budhanilkantha,91,65.07,2018-11-17 18:52:01 ( Asia/Katmandu)
1872,AQM Budhanilkantha,87,62.25,2018-11-17 18:42:01 ( Asia/Katmandu)
1873,AQM Budhanilkantha,123,87.6,2018-11-17 18:32:01 ( Asia/Katmandu)
1874,AQM Budhanilkantha,59,42.53,2018-11-17 18:22:01 ( Asia/Katmandu)
1875,AQM Budhanilkantha,55,39.72,2018-11-17 18:12:01 ( Asia/Katmandu)
1876,AQM Budhanilkantha,48,34.79,2018-11-17 18:02:01 ( Asia/Katmandu)
1877,AQM Budhanilkantha,45,32.68,2018-11-17 17:52:01 ( Asia/Katmandu)
1878,AQM Budhanilkantha,45,32.68,2018-11-17 17:42:01 ( Asia/Katmandu)
1879,AQM Budhanilkantha,55,39.72,2018-11-17 17:32:01 ( Asia/Katmandu)
1880,AQM Budhanilkantha,45,32.68,2018-11-17 17:22:01 ( Asia/Katmandu)
1881,AQM Budhanilkantha,48,34.79,2018-11-17 17:12:01 ( Asia/Katmandu)
1882,AQM Budhanilkantha,54,39.01,2018-11-17 17:02:01 ( Asia/Katmandu)
1883,AQM Budhanilkantha,52,37.6,2018-11-17 16:52:01 ( Asia/Katmandu)
1884,AQM Budhanilkantha,48,34.79,2018-11-17 16:42:01 ( Asia/Katmandu)
1885,AQM Budhanilkantha,48,34.79,2018-11-17 16:32:01 ( Asia/Katmandu)
1886,AQM Budhanilkantha,42,30.56,2018-11-17 16:22:01 ( Asia/Katmandu)
1887,AQM Budhanilkantha,47,34.08,2018-11-17 16:12:01 ( Asia/Katmandu)
1888,AQM Budhanilkantha,46,33.38,2018-11-17 16:02:01 ( Asia/Katmandu)
1889,AQM Budhanilkantha,40,29.15,2018-11-17 15:52:01 ( Asia/Katmandu)
1890,AQM Budhanilkantha,49,35.49,2018-11-17 15:42:02 ( Asia/Katmandu)
1891,AQM Budhanilkantha,50,36.2,2018-11-17 15:32:02 ( Asia/Katmandu)
1892,AQM Budhanilkantha,42,30.56,2018-11-17 15:17:02 ( Asia/Katmandu)
1893,AQM Budhanilkantha,49,35.49,2018-11-17 15:12:02 ( Asia/Katmandu)
1894,AQM Budhanilkantha,54,39.01,2018-11-17 15:02:02 ( Asia/Katmandu)
1895,AQM Budhanilkantha,51,36.9,2018-11-17 14:52:02 ( Asia/Katmandu)
1896,AQM Budhanilkantha,57,41.13,2018-11-17 14:42:02 ( Asia/Katmandu)
1897,AQM Budhanilkantha,45,32.68,2018-11-17 14:32:02 ( Asia/Katmandu)
1898,AQM Budhanilkantha,43,31.27,2018-11-17 14:22:02 ( Asia/Katmandu)
1899,AQM Budhanilkantha,43,31.27,2018-11-17 14:12:02 ( Asia/Katmandu)
1900,AQM Budhanilkantha,51,36.9,2018-11-17 14:02:02 ( Asia/Katmandu)
1901,AQM Budhanilkantha,14,10.85,2018-11-17 13:52:02 ( Asia/Katmandu)
1902,AQM Budhanilkantha,102,72.81,2018-11-17 13:42:02 ( Asia/Katmandu)
1903,AQM Budhanilkantha,98,70,2018-11-17 13:32:02 ( Asia/Katmandu)
1904,AQM Budhanilkantha,114,81.26,2018-11-17 13:22:02 ( Asia/Katmandu)
1905,AQM Budhanilkantha,108,77.04,2018-11-17 13:12:02 ( Asia/Katmandu)
1906,AQM Budhanilkantha,86,61.55,2018-11-17 13:02:02 ( Asia/Katmandu)
1907,AQM Budhanilkantha,124,88.31,2018-11-17 12:52:02 ( Asia/Katmandu)
1908,AQM Budhanilkantha,85,60.84,2018-11-17 12:42:02 ( Asia/Katmandu)
1909,AQM Budhanilkantha,64,46.05,2018-11-17 12:32:02 ( Asia/Katmandu)
1910,AQM Budhanilkantha,24,17.89,2018-11-17 12:22:02 ( Asia/Katmandu)
1911,AQM Budhanilkantha,33,24.23,2018-11-17 12:12:02 ( Asia/Katmandu)
1912,AQM Budhanilkantha,46,33.38,2018-11-17 12:02:02 ( Asia/Katmandu)
1913,AQM Budhanilkantha,43,31.27,2018-11-17 11:52:02 ( Asia/Katmandu)
1914,AQM Budhanilkantha,39,28.45,2018-11-17 11:42:02 ( Asia/Katmandu)
1915,AQM Budhanilkantha,50,36.2,2018-11-17 11:32:02 ( Asia/Katmandu)
1916,AQM Budhanilkantha,60,43.24,2018-11-17 11:22:02 ( Asia/Katmandu)
1917,AQM Budhanilkantha,85,60.84,2018-11-17 11:12:02 ( Asia/Katmandu)
1918,AQM Budhanilkantha,90,64.36,2018-11-17 11:02:02 ( Asia/Katmandu)
1919,AQM Budhanilkantha,95,67.88,2018-11-17 10:52:02 ( Asia/Katmandu)
1920,AQM Budhanilkantha,88,62.95,2018-11-17 10:42:02 ( Asia/Katmandu)
1921,AQM Budhanilkantha,106,75.63,2018-11-17 10:32:02 ( Asia/Katmandu)
1922,AQM Budhanilkantha,112,79.86,2018-11-17 10:22:02 ( Asia/Katmandu)
1923,AQM Budhanilkantha,110,78.45,2018-11-17 10:12:02 ( Asia/Katmandu)
1924,AQM Budhanilkantha,116,82.67,2018-11-17 10:02:02 ( Asia/Katmandu)
1925,AQM Budhanilkantha,116,82.67,2018-11-17 09:52:02 ( Asia/Katmandu)
1926,AQM Budhanilkantha,119,84.78,2018-11-17 09:42:02 ( Asia/Katmandu)
1927,AQM Budhanilkantha,107,76.33,2018-11-17 09:32:07 ( Asia/Katmandu)
1928,AQM Budhanilkantha,106,75.63,2018-11-17 09:22:03 ( Asia/Katmandu)
1929,AQM Budhanilkantha,106,75.63,2018-11-17 09:12:02 ( Asia/Katmandu)
1930,AQM Budhanilkantha,100,71.4,2018-11-17 09:02:02 ( Asia/Katmandu)
1931,AQM Budhanilkantha,111,79.15,2018-11-17 08:52:03 ( Asia/Katmandu)
1932,AQM Budhanilkantha,119,84.78,2018-11-17 08:42:03 ( Asia/Katmandu)
1933,AQM Budhanilkantha,106,75.63,2018-11-17 08:32:10 ( Asia/Katmandu)
1934,AQM Budhanilkantha,117,83.38,2018-11-17 08:17:03 ( Asia/Katmandu)
1935,AQM Budhanilkantha,120,85.49,2018-11-17 08:12:02 ( Asia/Katmandu)
1936,AQM Budhanilkantha,130,92.53,2018-11-17 08:02:03 ( Asia/Katmandu)
1937,AQM Budhanilkantha,110,78.45,2018-11-17 07:52:03 ( Asia/Katmandu)
1938,AQM Budhanilkantha,110,78.45,2018-11-17 07:42:03 ( Asia/Katmandu)
1939,AQM Budhanilkantha,113,80.56,2018-11-17 07:32:03 ( Asia/Katmandu)
1940,AQM Budhanilkantha,111,79.15,2018-11-17 07:17:03 ( Asia/Katmandu)
1941,AQM Budhanilkantha,104,74.22,2018-11-17 07:12:03 ( Asia/Katmandu)
1942,AQM Budhanilkantha,98,70,2018-11-17 07:02:03 ( Asia/Katmandu)
1943,AQM Budhanilkantha,81,58.03,2018-11-17 06:52:03 ( Asia/Katmandu)
1944,AQM Budhanilkantha,73,52.39,2018-11-17 06:36:32 ( Asia/Katmandu)
1945,AQM Budhanilkantha,67,48.17,2018-11-17 06:31:32 ( Asia/Katmandu)
1946,AQM Budhanilkantha,60,43.24,2018-11-17 06:21:32 ( Asia/Katmandu)
1947,AQM Budhanilkantha,53,38.31,2018-11-17 06:11:32 ( Asia/Katmandu)
1948,AQM Budhanilkantha,53,38.31,2018-11-17 06:01:32 ( Asia/Katmandu)
1949,AQM Budhanilkantha,63,45.35,2018-11-17 05:51:32 ( Asia/Katmandu)
1950,AQM Budhanilkantha,55,39.72,2018-11-17 05:41:32 ( Asia/Katmandu)
1951,AQM Budhanilkantha,52,37.6,2018-11-17 05:31:32 ( Asia/Katmandu)
1952,AQM Budhanilkantha,59,42.53,2018-11-17 05:21:32 ( Asia/Katmandu)
1953,AQM Budhanilkantha,49,35.49,2018-11-17 05:11:32 ( Asia/Katmandu)
1954,AQM Budhanilkantha,30,22.11,2018-11-17 05:01:32 ( Asia/Katmandu)
1955,AQM Budhanilkantha,60,43.24,2018-11-17 04:51:32 ( Asia/Katmandu)
1956,AQM Budhanilkantha,78,55.91,2018-11-17 04:41:32 ( Asia/Katmandu)
1957,AQM Budhanilkantha,126,89.71,2018-11-17 04:31:32 ( Asia/Katmandu)
1958,AQM Budhanilkantha,124,88.31,2018-11-17 04:21:32 ( Asia/Katmandu)
1959,AQM Budhanilkantha,106,75.63,2018-11-17 04:11:32 ( Asia/Katmandu)
1960,AQM Budhanilkantha,66,47.46,2018-11-17 04:01:32 ( Asia/Katmandu)
1961,AQM Budhanilkantha,34,24.93,2018-11-17 03:51:32 ( Asia/Katmandu)
1962,AQM Budhanilkantha,59,42.53,2018-11-17 03:41:32 ( Asia/Katmandu)
1963,AQM Budhanilkantha,35,25.63,2018-11-17 03:31:32 ( Asia/Katmandu)
1964,AQM Budhanilkantha,40,29.15,2018-11-17 03:21:32 ( Asia/Katmandu)
1965,AQM Budhanilkantha,52,37.6,2018-11-17 03:11:32 ( Asia/Katmandu)
1966,AQM Budhanilkantha,41,29.86,2018-11-17 03:01:32 ( Asia/Katmandu)
1967,AQM Budhanilkantha,49,35.49,2018-11-17 02:51:33 ( Asia/Katmandu)
1968,AQM Budhanilkantha,50,36.2,2018-11-17 02:41:33 ( Asia/Katmandu)
1969,AQM Budhanilkantha,43,31.27,2018-11-17 02:31:33 ( Asia/Katmandu)
1970,AQM Budhanilkantha,45,32.68,2018-11-17 02:21:33 ( Asia/Katmandu)
1971,AQM Budhanilkantha,40,29.15,2018-11-17 02:11:33 ( Asia/Katmandu)
1972,AQM Budhanilkantha,45,32.68,2018-11-17 02:01:33 ( Asia/Katmandu)
1973,AQM Budhanilkantha,45,32.68,2018-11-17 01:51:34 ( Asia/Katmandu)
1974,AQM Budhanilkantha,48,34.79,2018-11-17 01:41:33 ( Asia/Katmandu)
1975,AQM Budhanilkantha,39,28.45,2018-11-17 01:31:33 ( Asia/Katmandu)
1976,AQM Budhanilkantha,41,29.86,2018-11-17 01:21:33 ( Asia/Katmandu)
1977,AQM Budhanilkantha,45,32.68,2018-11-17 01:11:33 ( Asia/Katmandu)
1978,AQM Budhanilkantha,45,32.68,2018-11-17 01:01:33 ( Asia/Katmandu)
1979,AQM Budhanilkantha,43,31.27,2018-11-17 00:51:33 ( Asia/Katmandu)
1980,AQM Budhanilkantha,47,34.08,2018-11-17 00:41:33 ( Asia/Katmandu)
1981,AQM Budhanilkantha,44,31.97,2018-11-17 00:31:33 ( Asia/Katmandu)
1982,AQM Budhanilkantha,47,34.08,2018-11-17 00:21:33 ( Asia/Katmandu)
1983,AQM Budhanilkantha,43,31.27,2018-11-17 00:11:33 ( Asia/Katmandu)
1984,AQM Budhanilkantha,50,36.2,2018-11-17 00:01:33 ( Asia/Katmandu)
1985,AQM Budhanilkantha,47,34.08,2018-11-16 23:51:33 ( Asia/Katmandu)
1986,AQM Budhanilkantha,44,31.97,2018-11-16 23:41:33 ( Asia/Katmandu)
1987,AQM Budhanilkantha,38,27.75,2018-11-16 23:31:33 ( Asia/Katmandu)
1988,AQM Budhanilkantha,47,34.08,2018-11-16 23:21:33 ( Asia/Katmandu)
1989,AQM Budhanilkantha,43,31.27,2018-11-16 23:11:33 ( Asia/Katmandu)
1990,AQM Budhanilkantha,54,39.01,2018-11-16 23:01:33 ( Asia/Katmandu)
1991,AQM Budhanilkantha,49,35.49,2018-11-16 22:51:33 ( Asia/Katmandu)
1992,AQM Budhanilkantha,49,35.49,2018-11-16 22:41:33 ( Asia/Katmandu)
1993,AQM Budhanilkantha,47,34.08,2018-11-16 22:31:33 ( Asia/Katmandu)
1994,AQM Budhanilkantha,45,32.68,2018-11-16 22:21:33 ( Asia/Katmandu)
1995,AQM Budhanilkantha,54,39.01,2018-11-16 22:11:33 ( Asia/Katmandu)
1996,AQM Budhanilkantha,54,39.01,2018-11-16 22:01:33 ( Asia/Katmandu)
1997,AQM Budhanilkantha,55,39.72,2018-11-16 21:51:33 ( Asia/Katmandu)
1998,AQM Budhanilkantha,54,39.01,2018-11-16 21:41:33 ( Asia/Katmandu)
1999,AQM Budhanilkantha,55,39.72,2018-11-16 21:31:33 ( Asia/Katmandu)
2000,AQM Budhanilkantha,53,38.31,2018-11-16 21:21:33 ( Asia/Katmandu)
2001,AQM Budhanilkantha,55,39.72,2018-11-16 21:11:33 ( Asia/Katmandu)
2002,AQM Budhanilkantha,62,44.65,2018-11-16 21:01:33 ( Asia/Katmandu)
2003,AQM Budhanilkantha,67,48.17,2018-11-16 20:51:33 ( Asia/Katmandu)
2004,AQM Budhanilkantha,62,44.65,2018-11-16 20:41:34 ( Asia/Katmandu)
2005,AQM Budhanilkantha,62,44.65,2018-11-16 20:31:33 ( Asia/Katmandu)
2006,AQM Budhanilkantha,63,45.35,2018-11-16 20:21:33 ( Asia/Katmandu)
2007,AQM Budhanilkantha,73,52.39,2018-11-16 20:11:34 ( Asia/Katmandu)
2008,AQM Budhanilkantha,77,55.21,2018-11-16 20:01:34 ( Asia/Katmandu)
2009,AQM Budhanilkantha,90,64.36,2018-11-16 19:51:34 ( Asia/Katmandu)
2010,AQM Budhanilkantha,129,91.83,2018-11-16 19:41:34 ( Asia/Katmandu)
2011,AQM Budhanilkantha,132,93.94,2018-11-16 19:36:34 ( Asia/Katmandu)
2012,AQM Budhanilkantha,125,89.01,2018-11-16 19:21:34 ( Asia/Katmandu)
2013,AQM Budhanilkantha,88,62.95,2018-11-16 19:11:34 ( Asia/Katmandu)
2014,AQM Budhanilkantha,93,66.48,2018-11-16 19:01:34 ( Asia/Katmandu)
2015,AQM Budhanilkantha,93,66.48,2018-11-16 18:51:34 ( Asia/Katmandu)
2016,AQM Budhanilkantha,84,60.14,2018-11-16 18:41:34 ( Asia/Katmandu)
2017,AQM Budhanilkantha,92,65.77,2018-11-16 18:31:34 ( Asia/Katmandu)
2018,AQM Budhanilkantha,80,57.32,2018-11-16 18:21:34 ( Asia/Katmandu)
2019,AQM Budhanilkantha,63,45.35,2018-11-16 18:11:34 ( Asia/Katmandu)
2020,AQM Budhanilkantha,60,43.24,2018-11-16 18:01:34 ( Asia/Katmandu)
2021,AQM Budhanilkantha,70,50.28,2018-11-16 17:51:34 ( Asia/Katmandu)
2022,AQM Budhanilkantha,68,48.87,2018-11-16 17:41:34 ( Asia/Katmandu)
2023,AQM Budhanilkantha,59,42.53,2018-11-16 17:31:34 ( Asia/Katmandu)
2024,AQM Budhanilkantha,53,38.31,2018-11-16 17:21:34 ( Asia/Katmandu)
2025,AQM Budhanilkantha,54,39.01,2018-11-16 17:11:34 ( Asia/Katmandu)
2026,AQM Budhanilkantha,57,41.13,2018-11-16 17:01:34 ( Asia/Katmandu)
2027,AQM Budhanilkantha,50,36.2,2018-11-16 16:51:34 ( Asia/Katmandu)
2028,AQM Budhanilkantha,57,41.13,2018-11-16 16:41:34 ( Asia/Katmandu)
2029,AQM Budhanilkantha,51,36.9,2018-11-16 16:31:34 ( Asia/Katmandu)
2030,AQM Budhanilkantha,56,40.42,2018-11-16 16:21:34 ( Asia/Katmandu)
2031,AQM Budhanilkantha,67,48.17,2018-11-16 16:11:34 ( Asia/Katmandu)
2032,AQM Budhanilkantha,67,48.17,2018-11-16 16:01:34 ( Asia/Katmandu)
2033,AQM Budhanilkantha,57,41.13,2018-11-16 15:51:34 ( Asia/Katmandu)
2034,AQM Budhanilkantha,64,46.05,2018-11-16 15:41:34 ( Asia/Katmandu)
2035,AQM Budhanilkantha,63,45.35,2018-11-16 15:31:34 ( Asia/Katmandu)
2036,AQM Budhanilkantha,60,43.24,2018-11-16 15:21:35 ( Asia/Katmandu)
2037,AQM Budhanilkantha,51,36.9,2018-11-16 15:11:34 ( Asia/Katmandu)
2038,AQM Budhanilkantha,48,34.79,2018-11-16 15:01:34 ( Asia/Katmandu)
2039,AQM Budhanilkantha,56,40.42,2018-11-16 14:51:34 ( Asia/Katmandu)
2040,AQM Budhanilkantha,47,34.08,2018-11-16 14:41:35 ( Asia/Katmandu)
2041,AQM Budhanilkantha,42,30.56,2018-11-16 14:31:34 ( Asia/Katmandu)
2042,AQM Budhanilkantha,51,36.9,2018-11-16 14:21:35 ( Asia/Katmandu)
2043,AQM Budhanilkantha,56,40.42,2018-11-16 14:11:35 ( Asia/Katmandu)
2044,AQM Budhanilkantha,49,35.49,2018-11-16 14:01:35 ( Asia/Katmandu)
2045,AQM Budhanilkantha,50,36.2,2018-11-16 13:51:35 ( Asia/Katmandu)
2046,AQM Budhanilkantha,55,39.72,2018-11-16 13:41:35 ( Asia/Katmandu)
2047,AQM Budhanilkantha,53,38.31,2018-11-16 13:32:03 ( Asia/Katmandu)
2048,AQM Budhanilkantha,55,39.72,2018-11-16 13:21:35 ( Asia/Katmandu)
2049,AQM Budhanilkantha,49,35.49,2018-11-16 13:11:35 ( Asia/Katmandu)
2050,AQM Budhanilkantha,43,31.27,2018-11-16 13:01:35 ( Asia/Katmandu)
2051,AQM Budhanilkantha,49,35.49,2018-11-16 12:55:06 ( Asia/Katmandu)
2052,AQM Budhanilkantha,51,36.9,2018-11-16 12:41:35 ( Asia/Katmandu)
2053,AQM Budhanilkantha,35,25.63,2018-11-16 12:31:35 ( Asia/Katmandu)
2054,AQM Budhanilkantha,42,30.56,2018-11-16 12:21:35 ( Asia/Katmandu)
2055,AQM Budhanilkantha,50,36.2,2018-11-16 12:11:35 ( Asia/Katmandu)
2056,AQM Budhanilkantha,47,34.08,2018-11-16 12:01:35 ( Asia/Katmandu)
2057,AQM Budhanilkantha,45,32.68,2018-11-16 11:51:35 ( Asia/Katmandu)
2058,AQM Budhanilkantha,65,46.76,2018-11-16 11:41:35 ( Asia/Katmandu)
2059,AQM Budhanilkantha,64,46.05,2018-11-16 11:31:35 ( Asia/Katmandu)
2060,AQM Budhanilkantha,76,54.5,2018-11-16 11:16:35 ( Asia/Katmandu)
2061,AQM Budhanilkantha,69,49.58,2018-11-16 11:11:35 ( Asia/Katmandu)
2062,AQM Budhanilkantha,75,53.8,2018-11-16 11:01:35 ( Asia/Katmandu)
2063,AQM Budhanilkantha,70,50.28,2018-11-16 10:51:35 ( Asia/Katmandu)
2064,AQM Budhanilkantha,73,52.39,2018-11-16 10:41:35 ( Asia/Katmandu)
2065,AQM Budhanilkantha,79,56.62,2018-11-16 10:31:35 ( Asia/Katmandu)
2066,AQM Budhanilkantha,95,67.88,2018-11-16 10:21:35 ( Asia/Katmandu)
2067,AQM Budhanilkantha,93,66.48,2018-11-16 10:11:35 ( Asia/Katmandu)
2068,AQM Budhanilkantha,106,75.63,2018-11-16 10:01:35 ( Asia/Katmandu)
2069,AQM Budhanilkantha,123,87.6,2018-11-16 09:51:35 ( Asia/Katmandu)
2070,AQM Budhanilkantha,204,144.64,2018-11-16 09:41:35 ( Asia/Katmandu)
2071,AQM Budhanilkantha,98,70,2018-11-16 09:31:35 ( Asia/Katmandu)
2072,AQM Budhanilkantha,93,66.48,2018-11-16 09:21:35 ( Asia/Katmandu)
2073,AQM Budhanilkantha,101,72.11,2018-11-16 09:11:36 ( Asia/Katmandu)
2074,AQM Budhanilkantha,112,79.86,2018-11-16 09:01:36 ( Asia/Katmandu)
2075,AQM Budhanilkantha,112,79.86,2018-11-16 08:51:36 ( Asia/Katmandu)
2076,AQM Budhanilkantha,148,105.21,2018-11-16 08:41:36 ( Asia/Katmandu)
2077,AQM Budhanilkantha,201,142.53,2018-11-16 08:31:36 ( Asia/Katmandu)
2078,AQM Budhanilkantha,181,128.44,2018-11-16 08:21:36 ( Asia/Katmandu)
2079,AQM Budhanilkantha,178,126.33,2018-11-16 08:11:36 ( Asia/Katmandu)
2080,AQM Budhanilkantha,96,68.59,2018-11-16 08:01:36 ( Asia/Katmandu)
2081,AQM Budhanilkantha,125,89.01,2018-11-16 07:51:36 ( Asia/Katmandu)
2082,AQM Budhanilkantha,127,90.42,2018-11-16 07:41:36 ( Asia/Katmandu)
2083,AQM Budhanilkantha,91,65.07,2018-11-16 07:31:36 ( Asia/Katmandu)
2084,AQM Budhanilkantha,82,58.73,2018-11-16 07:21:36 ( Asia/Katmandu)
2085,AQM Budhanilkantha,78,55.91,2018-11-16 07:11:36 ( Asia/Katmandu)
2086,AQM Budhanilkantha,80,57.32,2018-11-16 07:01:36 ( Asia/Katmandu)
2087,AQM Budhanilkantha,69,49.58,2018-11-16 06:51:36 ( Asia/Katmandu)
2088,AQM Budhanilkantha,68,48.87,2018-11-16 06:41:36 ( Asia/Katmandu)
2089,AQM Budhanilkantha,66,47.46,2018-11-16 06:31:36 ( Asia/Katmandu)
2090,AQM Budhanilkantha,64,46.05,2018-11-16 06:21:36 ( Asia/Katmandu)
2091,AQM Budhanilkantha,65,46.76,2018-11-16 06:11:36 ( Asia/Katmandu)
2092,AQM Budhanilkantha,46,33.38,2018-11-16 06:01:36 ( Asia/Katmandu)
2093,AQM Budhanilkantha,51,36.9,2018-11-16 05:51:36 ( Asia/Katmandu)
2094,AQM Budhanilkantha,51,36.9,2018-11-16 05:41:36 ( Asia/Katmandu)
2095,AQM Budhanilkantha,48,34.79,2018-11-16 05:31:36 ( Asia/Katmandu)
2096,AQM Budhanilkantha,51,36.9,2018-11-16 05:21:36 ( Asia/Katmandu)
2097,AQM Budhanilkantha,55,39.72,2018-11-16 05:11:36 ( Asia/Katmandu)
2098,AQM Budhanilkantha,47,34.08,2018-11-16 05:01:36 ( Asia/Katmandu)
2099,AQM Budhanilkantha,52,37.6,2018-11-16 04:51:36 ( Asia/Katmandu)
2100,AQM Budhanilkantha,53,38.31,2018-11-16 04:41:36 ( Asia/Katmandu)
2101,AQM Budhanilkantha,49,35.49,2018-11-16 04:31:36 ( Asia/Katmandu)
2102,AQM Budhanilkantha,55,39.72,2018-11-16 04:21:36 ( Asia/Katmandu)
2103,AQM Budhanilkantha,41,29.86,2018-11-16 04:11:36 ( Asia/Katmandu)
2104,AQM Budhanilkantha,46,33.38,2018-11-16 04:01:36 ( Asia/Katmandu)
2105,AQM Budhanilkantha,51,36.9,2018-11-16 03:51:36 ( Asia/Katmandu)
2106,AQM Budhanilkantha,51,36.9,2018-11-16 03:41:36 ( Asia/Katmandu)
2107,AQM Budhanilkantha,53,38.31,2018-11-16 03:31:36 ( Asia/Katmandu)
2108,AQM Budhanilkantha,54,39.01,2018-11-16 03:21:36 ( Asia/Katmandu)
2109,AQM Budhanilkantha,44,31.97,2018-11-16 03:11:37 ( Asia/Katmandu)
2110,AQM Budhanilkantha,46,33.38,2018-11-16 03:01:37 ( Asia/Katmandu)
2111,AQM Budhanilkantha,43,31.27,2018-11-16 02:51:37 ( Asia/Katmandu)
2112,AQM Budhanilkantha,38,27.75,2018-11-16 02:41:37 ( Asia/Katmandu)
2113,AQM Budhanilkantha,43,31.27,2018-11-16 02:31:37 ( Asia/Katmandu)
2114,AQM Budhanilkantha,39,28.45,2018-11-16 02:21:37 ( Asia/Katmandu)
2115,AQM Budhanilkantha,41,29.86,2018-11-16 02:11:37 ( Asia/Katmandu)
2116,AQM Budhanilkantha,45,32.68,2018-11-16 02:01:37 ( Asia/Katmandu)
2117,AQM Budhanilkantha,44,31.97,2018-11-16 01:51:37 ( Asia/Katmandu)
2118,AQM Budhanilkantha,42,30.56,2018-11-16 01:41:37 ( Asia/Katmandu)
2119,AQM Budhanilkantha,38,27.75,2018-11-16 01:31:37 ( Asia/Katmandu)
2120,AQM Budhanilkantha,43,31.27,2018-11-16 01:21:37 ( Asia/Katmandu)
2121,AQM Budhanilkantha,39,28.45,2018-11-16 01:11:37 ( Asia/Katmandu)
2122,AQM Budhanilkantha,38,27.75,2018-11-16 01:01:37 ( Asia/Katmandu)
2123,AQM Budhanilkantha,40,29.15,2018-11-16 00:51:37 ( Asia/Katmandu)
2124,AQM Budhanilkantha,42,30.56,2018-11-16 00:41:37 ( Asia/Katmandu)
2125,AQM Budhanilkantha,38,27.75,2018-11-16 00:31:37 ( Asia/Katmandu)
2126,AQM Budhanilkantha,46,33.38,2018-11-16 00:21:37 ( Asia/Katmandu)
