S.N,Device,PM 2.5,Calibrated PM 2.5,Date Time
12952,AQM Putalisadak,7,6.05,10/01/17 03:14 AM
12953,AQM Putalisadak,8,6.72,10/01/17 03:04 AM
12954,AQM Putalisadak,8,6.72,10/01/17 02:54 AM
12955,AQM Putalisadak,4,4.04,10/01/17 02:44 AM
12956,AQM Putalisadak,4,4.04,10/01/17 02:34 AM
12957,AQM Putalisadak,4,4.04,10/01/17 02:24 AM
12958,AQM Putalisadak,6,5.38,10/01/17 02:14 AM
12959,AQM Putalisadak,4,4.04,10/01/17 02:04 AM
12960,AQM Putalisadak,7,6.05,10/01/17 01:54 AM
12961,AQM Putalisadak,8,6.72,10/01/17 01:44 AM
12962,AQM Putalisadak,12,9.41,10/01/17 01:34 AM
12963,AQM Putalisadak,8,6.72,10/01/17 01:24 AM
12964,AQM Putalisadak,16,12.09,10/01/17 01:15 AM
12965,AQM Putalisadak,13,10.08,10/01/17 01:05 AM
12966,AQM Putalisadak,8,6.72,10/01/17 12:55 AM
12967,AQM Putalisadak,8,6.72,10/01/17 12:45 AM
12968,AQM Putalisadak,7,6.05,10/01/17 12:35 AM
12969,AQM Putalisadak,9,7.4,10/01/17 12:25 AM
12970,AQM Putalisadak,6,5.38,10/01/17 12:15 AM
12971,AQM Putalisadak,7,6.05,10/01/17 12:05 AM
12972,AQM Putalisadak,127,86.54,11/30/17 11:54 PM
12973,AQM Putalisadak,153,103.97,11/30/17 11:44 PM
12974,AQM Putalisadak,138,93.91,11/30/17 11:34 PM
12975,AQM Putalisadak,117,79.83,11/30/17 11:24 PM
12976,AQM Putalisadak,121,82.51,11/30/17 11:14 PM
12977,AQM Putalisadak,114,77.82,11/30/17 11:04 PM
12978,AQM Putalisadak,117,79.83,11/30/17 10:54 PM
12979,AQM Putalisadak,120,81.84,11/30/17 10:44 PM
12980,AQM Putalisadak,130,88.55,11/30/17 10:34 PM
12981,AQM Putalisadak,133,90.56,11/30/17 10:24 PM
12982,AQM Putalisadak,151,102.63,11/30/17 10:14 PM
12983,AQM Putalisadak,153,103.97,11/30/17 10:04 PM
12984,AQM Putalisadak,150,101.96,11/30/17 09:54 PM
12985,AQM Putalisadak,159,108,11/30/17 09:45 PM
12986,AQM Putalisadak,156,105.99,11/30/17 09:34 PM
12987,AQM Putalisadak,162,110.01,11/30/17 09:24 PM
12988,AQM Putalisadak,152,103.3,11/30/17 09:14 PM
12989,AQM Putalisadak,152,103.3,11/30/17 09:04 PM
12990,AQM Putalisadak,138,93.91,11/30/17 08:55 PM
12991,AQM Putalisadak,133,90.56,11/30/17 08:45 PM
12992,AQM Putalisadak,147,99.95,11/30/17 08:32 PM
12993,AQM Putalisadak,144,97.94,11/30/17 08:25 PM
12994,AQM Putalisadak,138,93.91,11/30/17 08:15 PM
12995,AQM Putalisadak,147,99.95,11/30/17 08:05 PM
12996,AQM Putalisadak,138,93.91,11/30/17 07:55 PM
12997,AQM Putalisadak,155,105.32,11/30/17 07:45 PM
12998,AQM Putalisadak,147,99.95,11/30/17 07:35 PM
12999,AQM Putalisadak,150,101.96,11/30/17 07:25 PM
13000,AQM Putalisadak,139,94.58,11/30/17 07:15 PM
13001,AQM Putalisadak,147,99.95,11/30/17 07:05 PM
13002,AQM Putalisadak,147,99.95,11/30/17 06:54 PM
13003,AQM Putalisadak,131,89.22,11/30/17 06:44 PM
13004,AQM Putalisadak,131,89.22,11/30/17 06:34 PM
13005,AQM Putalisadak,135,91.9,11/30/17 06:25 PM
13006,AQM Putalisadak,119,81.17,11/30/17 06:15 PM
13007,AQM Putalisadak,126,85.87,11/30/17 06:05 PM
13008,AQM Putalisadak,120,81.84,11/30/17 05:55 PM
13009,AQM Putalisadak,120,81.84,11/30/17 05:45 PM
13010,AQM Putalisadak,127,86.54,11/30/17 05:35 PM
13011,AQM Putalisadak,117,79.83,11/30/17 05:25 PM
13012,AQM Putalisadak,114,77.82,11/30/17 05:15 PM
13013,AQM Putalisadak,117,79.83,11/30/17 05:05 PM
13014,AQM Putalisadak,106,72.45,11/30/17 04:55 PM
13015,AQM Putalisadak,96,65.75,11/30/17 04:45 PM
13016,AQM Putalisadak,97,66.42,11/30/17 04:35 PM
13017,AQM Putalisadak,93,63.73,11/30/17 04:25 PM
13018,AQM Putalisadak,90,61.72,11/30/17 04:15 PM
13019,AQM Putalisadak,96,65.75,11/30/17 03:50 PM
13020,AQM Putalisadak,95,65.07,11/30/17 03:44 PM
13021,AQM Putalisadak,99,67.76,11/30/17 03:17 PM
13022,AQM Putalisadak,100,68.43,11/30/17 03:14 PM
13023,AQM Putalisadak,92,63.06,11/30/17 03:04 PM
13024,AQM Putalisadak,93,63.73,11/30/17 02:52 PM
13025,AQM Putalisadak,84,57.7,11/30/17 02:35 PM
13026,AQM Putalisadak,72,49.65,11/30/17 02:08 PM
13027,AQM Putalisadak,80,55.01,11/30/17 02:05 PM
13028,AQM Putalisadak,66,45.62,11/30/17 01:51 PM
13029,AQM Putalisadak,56,38.92,11/30/17 01:44 PM
13030,AQM Putalisadak,52,36.23,11/30/17 01:35 PM
13031,AQM Putalisadak,55,38.25,11/30/17 01:25 PM
13032,AQM Putalisadak,60,41.6,11/30/17 01:15 PM
13033,AQM Putalisadak,62,42.94,11/30/17 01:05 PM
13034,AQM Putalisadak,73,50.32,11/30/17 12:55 PM
13035,AQM Putalisadak,64,44.28,11/30/17 12:45 PM
13036,AQM Putalisadak,87,59.71,11/30/17 12:35 PM
13037,AQM Putalisadak,91,62.39,11/30/17 12:25 PM
13038,AQM Putalisadak,93,63.73,11/30/17 12:15 PM
13039,AQM Putalisadak,100,68.43,11/30/17 12:05 PM
13040,AQM Putalisadak,90,61.72,11/30/17 11:55 AM
13041,AQM Putalisadak,106,72.45,11/30/17 11:45 AM
13042,AQM Putalisadak,104,71.11,11/30/17 11:34 AM
13043,AQM Putalisadak,125,85.2,11/30/17 11:25 AM
13044,AQM Putalisadak,161,109.34,11/30/17 11:15 AM
13045,AQM Putalisadak,164,111.35,11/30/17 11:05 AM
13046,AQM Putalisadak,174,118.06,11/30/17 10:54 AM
13047,AQM Putalisadak,182,123.42,11/30/17 10:45 AM
13048,AQM Putalisadak,212,143.55,11/30/17 10:35 AM
13049,AQM Putalisadak,189,128.12,11/30/17 10:25 AM
13050,AQM Putalisadak,211,142.87,11/30/17 10:15 AM
13051,AQM Putalisadak,216,146.23,11/30/17 10:05 AM
13052,AQM Putalisadak,177,120.07,11/30/17 09:55 AM
13053,AQM Putalisadak,183,124.1,11/30/17 09:45 AM
13054,AQM Putalisadak,187,126.78,11/30/17 09:35 AM
13055,AQM Putalisadak,189,128.12,11/30/17 09:25 AM
13056,AQM Putalisadak,188,127.45,11/30/17 09:15 AM
13057,AQM Putalisadak,180,122.08,11/30/17 09:05 AM
13058,AQM Putalisadak,192,130.13,11/30/17 08:55 AM
13059,AQM Putalisadak,180,122.08,11/30/17 08:45 AM
13060,AQM Putalisadak,159,108,11/30/17 08:35 AM
13061,AQM Putalisadak,180,122.08,11/30/17 08:25 AM
13062,AQM Putalisadak,212,143.55,11/30/17 08:15 AM
13063,AQM Putalisadak,204,138.18,11/30/17 08:05 AM
13064,AQM Putalisadak,181,122.75,11/30/17 07:55 AM
13065,AQM Putalisadak,193,130.8,11/30/17 07:45 AM
13066,AQM Putalisadak,167,113.36,11/30/17 07:33 AM
13067,AQM Putalisadak,148,100.62,11/30/17 07:24 AM
13068,AQM Putalisadak,138,93.91,11/30/17 07:14 AM
13069,AQM Putalisadak,149,101.29,11/30/17 07:05 AM
13070,AQM Putalisadak,152,103.3,11/30/17 06:55 AM
13071,AQM Putalisadak,151,102.63,11/30/17 06:45 AM
13072,AQM Putalisadak,156,105.99,11/30/17 06:35 AM
13073,AQM Putalisadak,163,110.68,11/30/17 06:25 AM
13074,AQM Putalisadak,197,133.49,11/30/17 06:15 AM
13075,AQM Putalisadak,226,152.94,11/30/17 06:05 AM
13076,AQM Putalisadak,150,101.96,11/30/17 05:55 AM
13077,AQM Putalisadak,146,99.28,11/30/17 05:45 AM
13078,AQM Putalisadak,148,100.62,11/30/17 05:35 AM
13079,AQM Putalisadak,156,105.99,11/30/17 05:25 AM
13080,AQM Putalisadak,128,87.21,11/30/17 05:15 AM
13081,AQM Putalisadak,125,85.2,11/30/17 05:05 AM
13082,AQM Putalisadak,118,80.5,11/30/17 04:54 AM
13083,AQM Putalisadak,125,85.2,11/30/17 04:44 AM
13084,AQM Putalisadak,120,81.84,11/30/17 04:34 AM
13085,AQM Putalisadak,125,85.2,11/30/17 04:24 AM
13086,AQM Putalisadak,114,77.82,11/30/17 04:14 AM
13087,AQM Putalisadak,117,79.83,11/30/17 04:04 AM
13088,AQM Putalisadak,116,79.16,11/30/17 03:54 AM
13089,AQM Putalisadak,121,82.51,11/30/17 03:44 AM
13090,AQM Putalisadak,132,89.89,11/30/17 03:34 AM
13091,AQM Putalisadak,129,87.88,11/30/17 03:24 AM
13092,AQM Putalisadak,133,90.56,11/30/17 03:14 AM
13093,AQM Putalisadak,132,89.89,11/30/17 03:04 AM
13094,AQM Putalisadak,134,91.23,11/30/17 02:54 AM
13095,AQM Putalisadak,134,91.23,11/30/17 02:44 AM
13096,AQM Putalisadak,132,89.89,11/30/17 02:34 AM
13097,AQM Putalisadak,146,99.28,11/30/17 02:24 AM
13098,AQM Putalisadak,132,89.89,11/30/17 02:14 AM
13099,AQM Putalisadak,129,87.88,11/30/17 02:04 AM
13100,AQM Putalisadak,135,91.9,11/30/17 01:54 AM
13101,AQM Putalisadak,131,89.22,11/30/17 01:44 AM
13102,AQM Putalisadak,125,85.2,11/30/17 01:34 AM
13103,AQM Putalisadak,126,85.87,11/30/17 01:24 AM
13104,AQM Putalisadak,133,90.56,11/30/17 01:14 AM
13105,AQM Putalisadak,138,93.91,11/30/17 01:04 AM
13106,AQM Putalisadak,143,97.27,11/30/17 12:54 AM
13107,AQM Putalisadak,133,90.56,11/30/17 12:44 AM
13108,AQM Putalisadak,142,96.6,11/30/17 12:34 AM
13109,AQM Putalisadak,148,100.62,11/30/17 12:24 AM
13110,AQM Putalisadak,135,91.9,11/30/17 12:14 AM
13111,AQM Putalisadak,144,97.94,11/30/17 12:04 AM
13112,AQM Putalisadak,155,105.32,11/29/17 11:54 PM
13113,AQM Putalisadak,166,112.69,11/29/17 11:44 PM
13114,AQM Putalisadak,162,110.01,11/29/17 11:34 PM
13115,AQM Putalisadak,172,116.72,11/29/17 11:24 PM
13116,AQM Putalisadak,165,112.02,11/29/17 11:15 PM
13117,AQM Putalisadak,188,127.45,11/29/17 11:04 PM
13118,AQM Putalisadak,157,106.66,11/29/17 10:54 PM
13119,AQM Putalisadak,165,112.02,11/29/17 10:44 PM
13120,AQM Putalisadak,157,106.66,11/29/17 10:34 PM
13121,AQM Putalisadak,149,101.29,11/29/17 10:24 PM
13122,AQM Putalisadak,156,105.99,11/29/17 10:14 PM
13123,AQM Putalisadak,149,101.29,11/29/17 10:04 PM
13124,AQM Putalisadak,158,107.33,11/29/17 09:55 PM
13125,AQM Putalisadak,164,111.35,11/29/17 09:45 PM
13126,AQM Putalisadak,170,115.38,11/29/17 09:34 PM
13127,AQM Putalisadak,177,120.07,11/29/17 09:24 PM
13128,AQM Putalisadak,164,111.35,11/29/17 09:15 PM
13129,AQM Putalisadak,172,116.72,11/29/17 09:04 PM
13130,AQM Putalisadak,162,110.01,11/29/17 08:55 PM
13131,AQM Putalisadak,150,101.96,11/29/17 08:45 PM
13132,AQM Putalisadak,158,107.33,11/29/17 08:35 PM
13133,AQM Putalisadak,152,103.3,11/29/17 08:25 PM
13134,AQM Putalisadak,150,101.96,11/29/17 08:15 PM
13135,AQM Putalisadak,156,105.99,11/29/17 08:05 PM
13136,AQM Putalisadak,154,104.65,11/29/17 07:54 PM
13137,AQM Putalisadak,144,97.94,11/29/17 07:45 PM
13138,AQM Putalisadak,152,103.3,11/29/17 07:35 PM
13139,AQM Putalisadak,151,102.63,11/29/17 07:25 PM
13140,AQM Putalisadak,145,98.61,11/29/17 07:14 PM
13141,AQM Putalisadak,138,93.91,11/29/17 07:05 PM
13142,AQM Putalisadak,127,86.54,11/29/17 06:55 PM
13143,AQM Putalisadak,124,84.52,11/29/17 06:45 PM
13144,AQM Putalisadak,136,92.57,11/29/17 06:34 PM
13145,AQM Putalisadak,119,81.17,11/29/17 06:25 PM
13146,AQM Putalisadak,113,77.15,11/29/17 06:14 PM
13147,AQM Putalisadak,115,78.49,11/29/17 06:05 PM
13148,AQM Putalisadak,112,76.48,11/29/17 05:55 PM
13149,AQM Putalisadak,114,77.82,11/29/17 05:45 PM
13150,AQM Putalisadak,107,73.12,11/29/17 05:35 PM
13151,AQM Putalisadak,96,65.75,11/29/17 05:25 PM
13152,AQM Putalisadak,103,70.44,11/29/17 05:14 PM
13153,AQM Putalisadak,98,67.09,11/29/17 05:04 PM
13154,AQM Putalisadak,95,65.07,11/29/17 04:54 PM
13155,AQM Putalisadak,94,64.4,11/29/17 04:45 PM
13156,AQM Putalisadak,83,57.03,11/29/17 04:34 PM
13157,AQM Putalisadak,80,55.01,11/29/17 04:25 PM
13158,AQM Putalisadak,83,57.03,11/29/17 04:15 PM
13159,AQM Putalisadak,79,54.34,11/29/17 04:05 PM
13160,AQM Putalisadak,81,55.68,11/29/17 03:55 PM
13161,AQM Putalisadak,84,57.7,11/29/17 03:45 PM
13162,AQM Putalisadak,72,49.65,11/29/17 03:35 PM
13163,AQM Putalisadak,68,46.97,11/29/17 03:25 PM
13164,AQM Putalisadak,70,48.31,11/29/17 03:15 PM
13165,AQM Putalisadak,70,48.31,11/29/17 03:05 PM
13166,AQM Putalisadak,69,47.64,11/29/17 02:55 PM
13167,AQM Putalisadak,69,47.64,11/29/17 02:45 PM
13168,AQM Putalisadak,72,49.65,11/29/17 02:35 PM
13169,AQM Putalisadak,79,54.34,11/29/17 02:19 PM
13170,AQM Putalisadak,72,49.65,11/29/17 02:15 PM
13171,AQM Putalisadak,81,55.68,11/29/17 02:05 PM
13172,AQM Putalisadak,59,40.93,11/29/17 01:09 PM
13173,AQM Putalisadak,63,43.61,11/29/17 01:04 PM
13174,AQM Putalisadak,57,39.59,11/29/17 12:55 PM
13175,AQM Putalisadak,60,41.6,11/29/17 12:44 PM
13176,AQM Putalisadak,59,40.93,11/29/17 12:35 PM
13177,AQM Putalisadak,66,45.62,11/29/17 12:24 PM
13178,AQM Putalisadak,66,45.62,11/29/17 12:14 PM
13179,AQM Putalisadak,71,48.98,11/29/17 11:56 AM
13180,AQM Putalisadak,70,48.31,11/29/17 11:55 AM
13181,AQM Putalisadak,69,47.64,11/29/17 11:45 AM
13182,AQM Putalisadak,92,63.06,11/29/17 11:35 AM
13183,AQM Putalisadak,96,65.75,11/29/17 11:25 AM
13184,AQM Putalisadak,96,65.75,11/29/17 11:15 AM
13185,AQM Putalisadak,118,80.5,11/29/17 11:05 AM
13186,AQM Putalisadak,132,89.89,11/29/17 10:55 AM
13187,AQM Putalisadak,117,79.83,11/29/17 10:45 AM
13188,AQM Putalisadak,117,79.83,11/29/17 10:34 AM
13189,AQM Putalisadak,142,96.6,11/29/17 10:16 AM
13190,AQM Putalisadak,145,98.61,11/29/17 10:05 AM
13191,AQM Putalisadak,140,95.26,11/29/17 09:55 AM
13192,AQM Putalisadak,141,95.93,11/29/17 09:45 AM
13193,AQM Putalisadak,158,107.33,11/29/17 09:35 AM
13194,AQM Putalisadak,148,100.62,11/29/17 09:25 AM
13195,AQM Putalisadak,148,100.62,11/29/17 09:15 AM
13196,AQM Putalisadak,231,156.29,11/29/17 09:05 AM
13197,AQM Putalisadak,150,101.96,11/29/17 08:52 AM
13198,AQM Putalisadak,149,101.29,11/29/17 08:45 AM
13199,AQM Putalisadak,144,97.94,11/29/17 08:34 AM
13200,AQM Putalisadak,132,89.89,11/29/17 08:24 AM
13201,AQM Putalisadak,124,84.52,11/29/17 08:14 AM
13202,AQM Putalisadak,117,79.83,11/29/17 08:04 AM
13203,AQM Putalisadak,129,87.88,11/29/17 07:54 AM
13204,AQM Putalisadak,148,100.62,11/29/17 07:38 AM
13205,AQM Putalisadak,124,84.52,11/29/17 07:31 AM
13206,AQM Putalisadak,140,95.26,11/29/17 07:25 AM
13207,AQM Putalisadak,135,91.9,11/29/17 07:15 AM
13208,AQM Putalisadak,177,120.07,11/29/17 06:59 AM
13209,AQM Putalisadak,181,122.75,11/29/17 06:55 AM
13210,AQM Putalisadak,181,122.75,11/29/17 06:45 AM
13211,AQM Putalisadak,218,147.57,11/29/17 06:35 AM
13212,AQM Putalisadak,161,109.34,11/29/17 06:25 AM
13213,AQM Putalisadak,128,87.21,11/29/17 06:15 AM
13214,AQM Putalisadak,132,89.89,11/29/17 06:05 AM
13215,AQM Putalisadak,116,79.16,11/29/17 05:55 AM
13216,AQM Putalisadak,100,68.43,11/29/17 05:45 AM
13217,AQM Putalisadak,102,69.77,11/29/17 05:35 AM
13218,AQM Putalisadak,94,64.4,11/29/17 05:25 AM
13219,AQM Putalisadak,94,64.4,11/29/17 05:15 AM
13220,AQM Putalisadak,101,69.1,11/29/17 05:05 AM
13221,AQM Putalisadak,86,59.04,11/29/17 04:55 AM
13222,AQM Putalisadak,93,63.73,11/29/17 04:45 AM
13223,AQM Putalisadak,83,57.03,11/29/17 04:34 AM
13224,AQM Putalisadak,83,57.03,11/29/17 04:25 AM
13225,AQM Putalisadak,89,61.05,11/29/17 04:15 AM
13226,AQM Putalisadak,91,62.39,11/29/17 04:05 AM
13227,AQM Putalisadak,84,57.7,11/29/17 03:55 AM
13228,AQM Putalisadak,91,62.39,11/29/17 03:45 AM
13229,AQM Putalisadak,94,64.4,11/29/17 03:35 AM
13230,AQM Putalisadak,92,63.06,11/29/17 03:25 AM
13231,AQM Putalisadak,98,67.09,11/29/17 03:15 AM
13232,AQM Putalisadak,100,68.43,11/29/17 03:05 AM
13233,AQM Putalisadak,100,68.43,11/29/17 02:55 AM
13234,AQM Putalisadak,97,66.42,11/29/17 02:45 AM
13235,AQM Putalisadak,91,62.39,11/29/17 02:35 AM
13236,AQM Putalisadak,112,76.48,11/29/17 02:25 AM
13237,AQM Putalisadak,97,66.42,11/29/17 02:15 AM
13238,AQM Putalisadak,104,71.11,11/29/17 02:05 AM
13239,AQM Putalisadak,114,77.82,11/29/17 01:55 AM
13240,AQM Putalisadak,109,74.46,11/29/17 01:45 AM
13241,AQM Putalisadak,113,77.15,11/29/17 01:35 AM
13242,AQM Putalisadak,117,79.83,11/29/17 01:25 AM
13243,AQM Putalisadak,126,85.87,11/29/17 01:15 AM
13244,AQM Putalisadak,118,80.5,11/29/17 01:05 AM
13245,AQM Putalisadak,121,82.51,11/29/17 12:55 AM
13246,AQM Putalisadak,108,73.79,11/29/17 12:45 AM
13247,AQM Putalisadak,105,71.78,11/29/17 12:35 AM
13248,AQM Putalisadak,126,85.87,11/29/17 12:25 AM
13249,AQM Putalisadak,121,82.51,11/29/17 12:15 AM
13250,AQM Putalisadak,124,84.52,11/29/17 12:05 AM
13251,AQM Putalisadak,124,84.52,11/28/17 11:55 PM
13252,AQM Putalisadak,123,83.85,11/28/17 11:45 PM
13253,AQM Putalisadak,127,86.54,11/28/17 11:35 PM
13254,AQM Putalisadak,124,84.52,11/28/17 11:25 PM
13255,AQM Putalisadak,122,83.18,11/28/17 11:14 PM
13256,AQM Putalisadak,115,78.49,11/28/17 11:04 PM
13257,AQM Putalisadak,102,69.77,11/28/17 10:54 PM
13258,AQM Putalisadak,111,75.81,11/28/17 10:44 PM
13259,AQM Putalisadak,109,74.46,11/28/17 10:34 PM
13260,AQM Putalisadak,95,65.07,11/28/17 10:25 PM
13261,AQM Putalisadak,110,75.13,11/28/17 10:15 PM
13262,AQM Putalisadak,100,68.43,11/28/17 10:05 PM
13263,AQM Putalisadak,105,71.78,11/28/17 09:55 PM
13264,AQM Putalisadak,110,75.13,11/28/17 09:45 PM
13265,AQM Putalisadak,119,81.17,11/28/17 09:35 PM
13266,AQM Putalisadak,100,68.43,11/28/17 09:25 PM
13267,AQM Putalisadak,106,72.45,11/28/17 09:05 PM
13268,AQM Putalisadak,100,68.43,11/28/17 08:55 PM
13269,AQM Putalisadak,115,78.49,11/28/17 08:45 PM
13270,AQM Putalisadak,115,78.49,11/28/17 08:36 PM
13271,AQM Putalisadak,128,87.21,11/28/17 08:23 PM
13272,AQM Putalisadak,119,81.17,11/28/17 08:15 PM
13273,AQM Putalisadak,120,81.84,11/28/17 08:05 PM
13274,AQM Putalisadak,136,92.57,11/28/17 07:55 PM
13275,AQM Putalisadak,129,87.88,11/28/17 07:45 PM
13276,AQM Putalisadak,131,89.22,11/28/17 07:35 PM
13277,AQM Putalisadak,118,80.5,11/28/17 07:25 PM
13278,AQM Putalisadak,128,87.21,11/28/17 07:16 PM
13279,AQM Putalisadak,122,83.18,11/28/17 07:05 PM
13280,AQM Putalisadak,122,83.18,11/28/17 06:55 PM
13281,AQM Putalisadak,112,76.48,11/28/17 06:45 PM
13282,AQM Putalisadak,106,72.45,11/28/17 06:35 PM
13283,AQM Putalisadak,104,71.11,11/28/17 06:25 PM
13284,AQM Putalisadak,92,63.06,11/28/17 06:06 PM
13285,AQM Putalisadak,90,61.72,11/28/17 05:55 PM
13286,AQM Putalisadak,84,57.7,11/28/17 05:45 PM
13287,AQM Putalisadak,87,59.71,11/28/17 05:22 PM
13288,AQM Putalisadak,88,60.38,11/28/17 05:15 PM
13289,AQM Putalisadak,83,57.03,11/28/17 05:05 PM
13290,AQM Putalisadak,61,42.27,11/28/17 04:36 PM
13291,AQM Putalisadak,63,43.61,11/28/17 04:29 PM
13292,AQM Putalisadak,56,38.92,11/28/17 04:25 PM
13293,AQM Putalisadak,51,35.56,11/28/17 04:15 PM
13294,AQM Putalisadak,49,34.22,11/28/17 03:59 PM
13295,AQM Putalisadak,47,32.88,11/28/17 03:54 PM
13296,AQM Putalisadak,43,30.2,11/28/17 03:21 PM
13297,AQM Putalisadak,44,30.87,11/28/17 02:50 PM
13298,AQM Putalisadak,55,38.25,11/28/17 02:43 PM
13299,AQM Putalisadak,52,36.23,11/28/17 02:35 PM
13300,AQM Putalisadak,46,32.21,11/28/17 02:25 PM
13301,AQM Putalisadak,48,33.55,11/28/17 02:15 PM
13302,AQM Putalisadak,39,27.52,11/28/17 02:05 PM
13303,AQM Putalisadak,36,25.5,11/28/17 01:50 PM
13304,AQM Putalisadak,36,25.5,11/28/17 01:44 PM
13305,AQM Putalisadak,40,28.19,11/28/17 01:32 PM
13306,AQM Putalisadak,38,26.85,11/28/17 01:24 PM
13307,AQM Putalisadak,39,27.52,11/28/17 01:15 PM
13308,AQM Putalisadak,42,29.53,11/28/17 01:05 PM
13309,AQM Putalisadak,38,26.85,11/28/17 12:50 PM
13310,AQM Putalisadak,39,27.52,11/28/17 12:45 PM
13311,AQM Putalisadak,41,28.86,11/28/17 12:35 PM
13312,AQM Putalisadak,46,32.21,11/28/17 12:25 PM
13313,AQM Putalisadak,45,31.54,11/28/17 12:15 PM
13314,AQM Putalisadak,60,41.6,11/28/17 12:04 PM
13315,AQM Putalisadak,57,39.59,11/28/17 11:54 AM
13316,AQM Putalisadak,63,43.61,11/28/17 11:42 AM
13317,AQM Putalisadak,82,56.36,11/28/17 11:35 AM
13318,AQM Putalisadak,66,45.62,11/28/17 11:24 AM
13319,AQM Putalisadak,76,52.33,11/28/17 11:14 AM
13320,AQM Putalisadak,84,57.7,11/28/17 11:03 AM
13321,AQM Putalisadak,93,63.73,11/28/17 10:54 AM
13322,AQM Putalisadak,85,58.37,11/28/17 10:44 AM
13323,AQM Putalisadak,89,61.05,11/28/17 10:35 AM
13324,AQM Putalisadak,114,77.82,11/28/17 10:24 AM
13325,AQM Putalisadak,102,69.77,11/28/17 10:12 AM
13326,AQM Putalisadak,105,71.78,11/28/17 10:05 AM
13327,AQM Putalisadak,124,84.52,11/28/17 09:55 AM
13328,AQM Putalisadak,108,73.79,11/28/17 09:45 AM
13329,AQM Putalisadak,165,112.02,11/28/17 09:35 AM
13330,AQM Putalisadak,189,128.12,11/28/17 09:25 AM
13331,AQM Putalisadak,118,80.5,11/28/17 09:15 AM
13332,AQM Putalisadak,109,74.46,11/28/17 09:05 AM
13333,AQM Putalisadak,115,78.49,11/28/17 08:55 AM
13334,AQM Putalisadak,132,89.89,11/28/17 08:45 AM
13335,AQM Putalisadak,116,79.16,11/28/17 08:35 AM
13336,AQM Putalisadak,122,83.18,11/28/17 08:25 AM
13337,AQM Putalisadak,120,81.84,11/28/17 08:15 AM
13338,AQM Putalisadak,100,68.43,11/28/17 08:05 AM
13339,AQM Putalisadak,96,65.75,11/28/17 07:55 AM
13340,AQM Putalisadak,102,69.77,11/28/17 07:45 AM
13341,AQM Putalisadak,101,69.1,11/28/17 07:35 AM
13342,AQM Putalisadak,108,73.79,11/28/17 07:25 AM
13343,AQM Putalisadak,114,77.82,11/28/17 07:15 AM
13344,AQM Putalisadak,75,51.66,11/28/17 07:04 AM
13345,AQM Putalisadak,65,44.95,11/28/17 06:54 AM
13346,AQM Putalisadak,77,53,11/28/17 06:44 AM
13347,AQM Putalisadak,102,69.77,11/28/17 06:34 AM
13348,AQM Putalisadak,99,67.76,11/28/17 06:24 AM
13349,AQM Putalisadak,91,62.39,11/28/17 06:14 AM
13350,AQM Putalisadak,67,46.3,11/28/17 06:04 AM
13351,AQM Putalisadak,51,35.56,11/28/17 05:54 AM
13352,AQM Putalisadak,61,42.27,11/28/17 05:44 AM
13353,AQM Putalisadak,48,33.55,11/28/17 05:34 AM
13354,AQM Putalisadak,54,37.58,11/28/17 05:24 AM
13355,AQM Putalisadak,51,35.56,11/28/17 05:14 AM
13356,AQM Putalisadak,64,44.28,11/28/17 05:04 AM
13357,AQM Putalisadak,60,41.6,11/28/17 04:54 AM
13358,AQM Putalisadak,59,40.93,11/28/17 04:44 AM
13359,AQM Putalisadak,68,46.97,11/28/17 04:34 AM
13360,AQM Putalisadak,65,44.95,11/28/17 04:24 AM
13361,AQM Putalisadak,65,44.95,11/28/17 04:14 AM
13362,AQM Putalisadak,109,74.46,11/28/17 04:04 AM
13363,AQM Putalisadak,51,35.56,11/28/17 03:55 AM
13364,AQM Putalisadak,64,44.28,11/28/17 03:45 AM
13365,AQM Putalisadak,58,40.26,11/28/17 03:35 AM
13366,AQM Putalisadak,57,39.59,11/28/17 03:25 AM
13367,AQM Putalisadak,59,40.93,11/28/17 03:15 AM
13368,AQM Putalisadak,58,40.26,11/28/17 03:05 AM
13369,AQM Putalisadak,55,38.25,11/28/17 02:55 AM
13370,AQM Putalisadak,65,44.95,11/28/17 02:44 AM
13371,AQM Putalisadak,73,50.32,11/28/17 02:34 AM
13372,AQM Putalisadak,70,48.31,11/28/17 02:24 AM
13373,AQM Putalisadak,70,48.31,11/28/17 02:14 AM
13374,AQM Putalisadak,64,44.28,11/28/17 02:04 AM
13375,AQM Putalisadak,60,41.6,11/28/17 01:54 AM
13376,AQM Putalisadak,64,44.28,11/28/17 01:44 AM
13377,AQM Putalisadak,60,41.6,11/28/17 01:34 AM
13378,AQM Putalisadak,60,41.6,11/28/17 01:24 AM
13379,AQM Putalisadak,64,44.28,11/28/17 01:14 AM
13380,AQM Putalisadak,65,44.95,11/28/17 01:04 AM
13381,AQM Putalisadak,62,42.94,11/28/17 12:54 AM
13382,AQM Putalisadak,70,48.31,11/28/17 12:44 AM
13383,AQM Putalisadak,57,39.59,11/28/17 12:34 AM
13384,AQM Putalisadak,64,44.28,11/28/17 12:24 AM
13385,AQM Putalisadak,64,44.28,11/28/17 12:14 AM
13386,AQM Putalisadak,64,44.28,11/28/17 12:04 AM
13387,AQM Putalisadak,66,45.62,11/27/17 11:55 PM
