S.N,Device,PM 2.5,Calibrated PM 2.5,Inserted Date
315,AQM Putalisadak,112,76.48,2018-11-28 18:45:05 ( Asia/Katmandu)
316,AQM Putalisadak,149,101.29,2018-11-28 18:31:41 ( Asia/Katmandu)
317,AQM Putalisadak,95,65.07,2018-11-28 18:25:11 ( Asia/Katmandu)
318,AQM Putalisadak,70,48.31,2018-11-28 18:12:18 ( Asia/Katmandu)
319,AQM Putalisadak,66,45.62,2018-11-28 18:04:46 ( Asia/Katmandu)
320,AQM Putalisadak,67,46.3,2018-11-28 17:55:13 ( Asia/Katmandu)
321,AQM Putalisadak,60,41.6,2018-11-28 17:44:30 ( Asia/Katmandu)
322,AQM Putalisadak,99,67.76,2018-11-28 17:25:11 ( Asia/Katmandu)
323,AQM Putalisadak,59,40.93,2018-11-28 17:15:08 ( Asia/Katmandu)
324,AQM Putalisadak,152,103.3,2018-11-28 17:05:08 ( Asia/Katmandu)
325,AQM Putalisadak,52,36.23,2018-11-28 16:55:11 ( Asia/Katmandu)
326,AQM Putalisadak,56,38.92,2018-11-28 16:45:11 ( Asia/Katmandu)
327,AQM Putalisadak,49,34.22,2018-11-28 16:35:09 ( Asia/Katmandu)
328,AQM Putalisadak,44,30.87,2018-11-28 16:25:05 ( Asia/Katmandu)
329,AQM Putalisadak,47,32.88,2018-11-28 16:14:34 ( Asia/Katmandu)
330,AQM Putalisadak,50,34.89,2018-11-28 16:01:51 ( Asia/Katmandu)
331,AQM Putalisadak,54,37.58,2018-11-28 15:55:39 ( Asia/Katmandu)
332,AQM Putalisadak,46,32.21,2018-11-28 15:40:14 ( Asia/Katmandu)
333,AQM Putalisadak,45,31.54,2018-11-28 15:34:59 ( Asia/Katmandu)
334,AQM Putalisadak,46,32.21,2018-11-28 15:25:28 ( Asia/Katmandu)
335,AQM Putalisadak,45,31.54,2018-11-28 15:14:52 ( Asia/Katmandu)
336,AQM Putalisadak,46,32.21,2018-11-28 15:01:59 ( Asia/Katmandu)
337,AQM Putalisadak,39,27.52,2018-11-28 14:54:45 ( Asia/Katmandu)
338,AQM Putalisadak,33,23.49,2018-11-28 14:44:58 ( Asia/Katmandu)
339,AQM Putalisadak,42,29.53,2018-11-28 14:35:44 ( Asia/Katmandu)
340,AQM Putalisadak,50,34.89,2018-11-28 14:25:44 ( Asia/Katmandu)
341,AQM Putalisadak,52,36.23,2018-11-28 14:14:43 ( Asia/Katmandu)
342,AQM Putalisadak,54,37.58,2018-11-28 14:04:42 ( Asia/Katmandu)
343,AQM Putalisadak,38,26.85,2018-11-28 13:54:47 ( Asia/Katmandu)
344,AQM Putalisadak,46,32.21,2018-11-28 13:41:43 ( Asia/Katmandu)
345,AQM Putalisadak,49,34.22,2018-11-28 13:35:16 ( Asia/Katmandu)
346,AQM Putalisadak,43,30.2,2018-11-28 13:24:46 ( Asia/Katmandu)
347,AQM Putalisadak,41,28.86,2018-11-28 13:14:44 ( Asia/Katmandu)
348,AQM Putalisadak,42,29.53,2018-11-28 13:04:17 ( Asia/Katmandu)
349,AQM Putalisadak,41,28.86,2018-11-28 12:48:19 ( Asia/Katmandu)
350,AQM Putalisadak,33,23.49,2018-11-28 12:42:35 ( Asia/Katmandu)
351,AQM Putalisadak,34,24.16,2018-11-28 12:35:06 ( Asia/Katmandu)
352,AQM Putalisadak,45,31.54,2018-11-28 12:22:26 ( Asia/Katmandu)
353,AQM Putalisadak,64,44.28,2018-11-28 12:14:35 ( Asia/Katmandu)
354,AQM Putalisadak,76,52.33,2018-11-28 12:04:00 ( Asia/Katmandu)
355,AQM Putalisadak,93,63.73,2018-11-28 11:54:49 ( Asia/Katmandu)
356,AQM Putalisadak,120,81.84,2018-11-28 11:45:19 ( Asia/Katmandu)
357,AQM Putalisadak,120,81.84,2018-11-28 11:34:19 ( Asia/Katmandu)
358,AQM Putalisadak,124,84.52,2018-11-28 11:23:52 ( Asia/Katmandu)
359,AQM Putalisadak,109,74.46,2018-11-28 11:15:23 ( Asia/Katmandu)
360,AQM Putalisadak,111,75.81,2018-11-28 11:05:17 ( Asia/Katmandu)
361,AQM Putalisadak,130,88.55,2018-11-28 10:55:14 ( Asia/Katmandu)
362,AQM Putalisadak,126,85.87,2018-11-28 10:44:46 ( Asia/Katmandu)
363,AQM Putalisadak,139,94.58,2018-11-28 10:35:13 ( Asia/Katmandu)
364,AQM Putalisadak,153,103.97,2018-11-28 10:25:13 ( Asia/Katmandu)
365,AQM Putalisadak,154,104.65,2018-11-28 10:15:13 ( Asia/Katmandu)
366,AQM Putalisadak,156,105.99,2018-11-28 10:03:45 ( Asia/Katmandu)
367,AQM Putalisadak,143,97.27,2018-11-28 09:54:37 ( Asia/Katmandu)
368,AQM Putalisadak,153,103.97,2018-11-28 09:44:37 ( Asia/Katmandu)
369,AQM Putalisadak,159,108,2018-11-28 09:25:01 ( Asia/Katmandu)
370,AQM Putalisadak,165,112.02,2018-11-28 09:14:50 ( Asia/Katmandu)
371,AQM Putalisadak,162,110.01,2018-11-28 09:04:32 ( Asia/Katmandu)
372,AQM Putalisadak,161,109.34,2018-11-28 08:54:50 ( Asia/Katmandu)
373,AQM Putalisadak,185,125.44,2018-11-28 08:45:01 ( Asia/Katmandu)
374,AQM Putalisadak,178,120.74,2018-11-28 08:34:49 ( Asia/Katmandu)
375,AQM Putalisadak,183,124.1,2018-11-28 08:24:51 ( Asia/Katmandu)
376,AQM Putalisadak,166,112.69,2018-11-28 08:14:49 ( Asia/Katmandu)
377,AQM Putalisadak,175,118.73,2018-11-28 08:04:18 ( Asia/Katmandu)
378,AQM Putalisadak,179,121.41,2018-11-28 07:55:23 ( Asia/Katmandu)
379,AQM Putalisadak,163,110.68,2018-11-28 07:45:18 ( Asia/Katmandu)
380,AQM Putalisadak,133,90.56,2018-11-28 07:34:17 ( Asia/Katmandu)
381,AQM Putalisadak,136,92.57,2018-11-28 07:25:16 ( Asia/Katmandu)
382,AQM Putalisadak,164,111.35,2018-11-28 07:15:16 ( Asia/Katmandu)
383,AQM Putalisadak,120,81.84,2018-11-28 07:05:16 ( Asia/Katmandu)
384,AQM Putalisadak,110,75.13,2018-11-28 06:55:15 ( Asia/Katmandu)
385,AQM Putalisadak,111,75.81,2018-11-28 06:44:45 ( Asia/Katmandu)
386,AQM Putalisadak,111,75.81,2018-11-28 06:34:46 ( Asia/Katmandu)
387,AQM Putalisadak,109,74.46,2018-11-28 06:24:45 ( Asia/Katmandu)
388,AQM Putalisadak,121,82.51,2018-11-28 06:14:45 ( Asia/Katmandu)
389,AQM Putalisadak,110,75.13,2018-11-28 06:04:51 ( Asia/Katmandu)
390,AQM Putalisadak,108,73.79,2018-11-28 05:55:14 ( Asia/Katmandu)
391,AQM Putalisadak,75,51.66,2018-11-28 05:45:14 ( Asia/Katmandu)
392,AQM Putalisadak,72,49.65,2018-11-28 05:35:13 ( Asia/Katmandu)
393,AQM Putalisadak,68,46.97,2018-11-28 05:25:12 ( Asia/Katmandu)
394,AQM Putalisadak,76,52.33,2018-11-28 05:15:12 ( Asia/Katmandu)
395,AQM Putalisadak,74,50.99,2018-11-28 05:05:12 ( Asia/Katmandu)
396,AQM Putalisadak,67,46.3,2018-11-28 04:55:11 ( Asia/Katmandu)
397,AQM Putalisadak,71,48.98,2018-11-28 04:45:11 ( Asia/Katmandu)
398,AQM Putalisadak,69,47.64,2018-11-28 04:35:11 ( Asia/Katmandu)
399,AQM Putalisadak,68,46.97,2018-11-28 04:24:43 ( Asia/Katmandu)
400,AQM Putalisadak,65,44.95,2018-11-28 04:14:41 ( Asia/Katmandu)
401,AQM Putalisadak,84,57.7,2018-11-28 04:05:41 ( Asia/Katmandu)
402,AQM Putalisadak,74,50.99,2018-11-28 03:54:41 ( Asia/Katmandu)
403,AQM Putalisadak,73,50.32,2018-11-28 03:45:16 ( Asia/Katmandu)
404,AQM Putalisadak,82,56.36,2018-11-28 03:35:11 ( Asia/Katmandu)
405,AQM Putalisadak,75,51.66,2018-11-28 03:25:09 ( Asia/Katmandu)
406,AQM Putalisadak,77,53,2018-11-28 03:15:09 ( Asia/Katmandu)
407,AQM Putalisadak,77,53,2018-11-28 03:05:26 ( Asia/Katmandu)
408,AQM Putalisadak,72,49.65,2018-11-28 02:55:56 ( Asia/Katmandu)
409,AQM Putalisadak,75,51.66,2018-11-28 02:44:55 ( Asia/Katmandu)
410,AQM Putalisadak,80,55.01,2018-11-28 02:34:55 ( Asia/Katmandu)
411,AQM Putalisadak,68,46.97,2018-11-28 02:25:25 ( Asia/Katmandu)
412,AQM Putalisadak,79,54.34,2018-11-28 02:14:54 ( Asia/Katmandu)
413,AQM Putalisadak,73,50.32,2018-11-28 02:05:38 ( Asia/Katmandu)
414,AQM Putalisadak,87,59.71,2018-11-28 01:54:54 ( Asia/Katmandu)
415,AQM Putalisadak,92,63.06,2018-11-28 01:44:53 ( Asia/Katmandu)
416,AQM Putalisadak,78,53.67,2018-11-28 01:34:53 ( Asia/Katmandu)
417,AQM Putalisadak,81,55.68,2018-11-28 01:23:55 ( Asia/Katmandu)
418,AQM Putalisadak,89,61.05,2018-11-28 01:15:22 ( Asia/Katmandu)
419,AQM Putalisadak,83,57.03,2018-11-28 01:05:22 ( Asia/Katmandu)
420,AQM Putalisadak,89,61.05,2018-11-28 00:55:21 ( Asia/Katmandu)
421,AQM Putalisadak,98,67.09,2018-11-28 00:44:21 ( Asia/Katmandu)
422,AQM Putalisadak,92,63.06,2018-11-28 00:35:21 ( Asia/Katmandu)
423,AQM Putalisadak,90,61.72,2018-11-28 00:24:20 ( Asia/Katmandu)
424,AQM Putalisadak,87,59.71,2018-11-28 00:14:37 ( Asia/Katmandu)
425,AQM Putalisadak,94,64.4,2018-11-28 00:03:59 ( Asia/Katmandu)
426,AQM Putalisadak,95,65.07,2018-11-27 23:54:36 ( Asia/Katmandu)
427,AQM Putalisadak,95,65.07,2018-11-27 23:44:36 ( Asia/Katmandu)
428,AQM Putalisadak,94,64.4,2018-11-27 23:34:36 ( Asia/Katmandu)
429,AQM Putalisadak,94,64.4,2018-11-27 23:25:08 ( Asia/Katmandu)
430,AQM Putalisadak,106,72.45,2018-11-27 23:15:18 ( Asia/Katmandu)
431,AQM Putalisadak,91,62.39,2018-11-27 23:04:41 ( Asia/Katmandu)
432,AQM Putalisadak,98,67.09,2018-11-27 22:54:35 ( Asia/Katmandu)
433,AQM Putalisadak,91,62.39,2018-11-27 22:44:33 ( Asia/Katmandu)
434,AQM Putalisadak,99,67.76,2018-11-27 22:34:48 ( Asia/Katmandu)
435,AQM Putalisadak,109,74.46,2018-11-27 22:24:29 ( Asia/Katmandu)
436,AQM Putalisadak,110,75.13,2018-11-27 22:15:01 ( Asia/Katmandu)
437,AQM Putalisadak,119,81.17,2018-11-27 22:03:39 ( Asia/Katmandu)
438,AQM Putalisadak,129,87.88,2018-11-27 21:55:11 ( Asia/Katmandu)
439,AQM Putalisadak,112,76.48,2018-11-27 21:45:08 ( Asia/Katmandu)
440,AQM Putalisadak,140,95.26,2018-11-27 21:28:29 ( Asia/Katmandu)
441,AQM Putalisadak,140,95.26,2018-11-27 21:24:12 ( Asia/Katmandu)
442,AQM Putalisadak,118,80.5,2018-11-27 21:11:50 ( Asia/Katmandu)
443,AQM Putalisadak,117,79.83,2018-11-27 21:04:34 ( Asia/Katmandu)
444,AQM Putalisadak,122,83.18,2018-11-27 20:54:57 ( Asia/Katmandu)
445,AQM Putalisadak,119,81.17,2018-11-27 20:41:59 ( Asia/Katmandu)
446,AQM Putalisadak,111,75.81,2018-11-27 20:33:56 ( Asia/Katmandu)
447,AQM Putalisadak,110,75.13,2018-11-27 20:15:12 ( Asia/Katmandu)
448,AQM Putalisadak,109,74.46,2018-11-27 20:05:05 ( Asia/Katmandu)
449,AQM Putalisadak,91,62.39,2018-11-27 19:54:23 ( Asia/Katmandu)
450,AQM Putalisadak,97,66.42,2018-11-27 19:44:36 ( Asia/Katmandu)
451,AQM Putalisadak,80,55.01,2018-11-27 19:35:08 ( Asia/Katmandu)
452,AQM Putalisadak,83,57.03,2018-11-27 19:25:25 ( Asia/Katmandu)
453,AQM Putalisadak,80,55.01,2018-11-27 19:10:29 ( Asia/Katmandu)
454,AQM Putalisadak,80,55.01,2018-11-27 19:04:23 ( Asia/Katmandu)
455,AQM Putalisadak,96,65.75,2018-11-27 18:54:35 ( Asia/Katmandu)
456,AQM Putalisadak,99,67.76,2018-11-27 18:44:17 ( Asia/Katmandu)
457,AQM Putalisadak,97,66.42,2018-11-27 18:34:29 ( Asia/Katmandu)
458,AQM Putalisadak,82,56.36,2018-11-27 18:23:39 ( Asia/Katmandu)
459,AQM Putalisadak,63,43.61,2018-11-27 18:14:39 ( Asia/Katmandu)
460,AQM Putalisadak,58,40.26,2018-11-27 18:05:20 ( Asia/Katmandu)
461,AQM Putalisadak,66,45.62,2018-11-27 17:53:40 ( Asia/Katmandu)
462,AQM Putalisadak,62,42.94,2018-11-27 17:39:59 ( Asia/Katmandu)
463,AQM Putalisadak,60,41.6,2018-11-27 17:34:18 ( Asia/Katmandu)
464,AQM Putalisadak,56,38.92,2018-11-27 17:24:11 ( Asia/Katmandu)
465,AQM Putalisadak,50,34.89,2018-11-27 17:14:11 ( Asia/Katmandu)
466,AQM Putalisadak,48,33.55,2018-11-27 17:03:21 ( Asia/Katmandu)
467,AQM Putalisadak,46,32.21,2018-11-27 16:55:02 ( Asia/Katmandu)
468,AQM Putalisadak,51,35.56,2018-11-27 16:45:01 ( Asia/Katmandu)
469,AQM Putalisadak,43,30.2,2018-11-27 16:34:40 ( Asia/Katmandu)
470,AQM Putalisadak,52,36.23,2018-11-27 16:24:04 ( Asia/Katmandu)
471,AQM Putalisadak,137,93.24,2018-11-27 16:14:43 ( Asia/Katmandu)
472,AQM Putalisadak,48,33.55,2018-11-27 16:05:11 ( Asia/Katmandu)
473,AQM Putalisadak,45,31.54,2018-11-27 15:55:08 ( Asia/Katmandu)
474,AQM Putalisadak,40,28.19,2018-11-27 15:45:08 ( Asia/Katmandu)
475,AQM Putalisadak,38,26.85,2018-11-27 15:35:17 ( Asia/Katmandu)
476,AQM Putalisadak,37,26.17,2018-11-27 15:25:58 ( Asia/Katmandu)
477,AQM Putalisadak,42,29.53,2018-11-27 15:14:57 ( Asia/Katmandu)
478,AQM Putalisadak,36,25.5,2018-11-27 15:04:50 ( Asia/Katmandu)
479,AQM Putalisadak,36,25.5,2018-11-27 14:55:20 ( Asia/Katmandu)
480,AQM Putalisadak,42,29.53,2018-11-27 14:45:20 ( Asia/Katmandu)
481,AQM Putalisadak,40,28.19,2018-11-27 14:34:20 ( Asia/Katmandu)
482,AQM Putalisadak,37,26.17,2018-11-27 14:24:34 ( Asia/Katmandu)
483,AQM Putalisadak,38,26.85,2018-11-27 14:14:47 ( Asia/Katmandu)
484,AQM Putalisadak,38,26.85,2018-11-27 13:54:50 ( Asia/Katmandu)
485,AQM Putalisadak,41,28.86,2018-11-27 13:44:34 ( Asia/Katmandu)
486,AQM Putalisadak,41,28.86,2018-11-27 13:34:46 ( Asia/Katmandu)
487,AQM Putalisadak,44,30.87,2018-11-27 13:23:14 ( Asia/Katmandu)
488,AQM Putalisadak,49,34.22,2018-11-27 13:15:26 ( Asia/Katmandu)
489,AQM Putalisadak,46,32.21,2018-11-27 13:04:56 ( Asia/Katmandu)
490,AQM Putalisadak,49,34.22,2018-11-27 12:54:27 ( Asia/Katmandu)
491,AQM Putalisadak,52,36.23,2018-11-27 12:45:01 ( Asia/Katmandu)
492,AQM Putalisadak,62,42.94,2018-11-27 12:33:02 ( Asia/Katmandu)
493,AQM Putalisadak,64,44.28,2018-11-27 12:25:29 ( Asia/Katmandu)
494,AQM Putalisadak,71,48.98,2018-11-27 12:15:19 ( Asia/Katmandu)
495,AQM Putalisadak,100,68.43,2018-11-27 12:05:18 ( Asia/Katmandu)
496,AQM Putalisadak,91,62.39,2018-11-27 11:54:45 ( Asia/Katmandu)
497,AQM Putalisadak,100,68.43,2018-11-27 11:44:17 ( Asia/Katmandu)
498,AQM Putalisadak,115,78.49,2018-11-27 11:35:00 ( Asia/Katmandu)
499,AQM Putalisadak,103,70.44,2018-11-27 11:25:23 ( Asia/Katmandu)
500,AQM Putalisadak,111,75.81,2018-11-27 11:14:56 ( Asia/Katmandu)
501,AQM Putalisadak,115,78.49,2018-11-27 11:04:55 ( Asia/Katmandu)
502,AQM Putalisadak,103,70.44,2018-11-27 10:55:22 ( Asia/Katmandu)
503,AQM Putalisadak,99,67.76,2018-11-27 10:45:01 ( Asia/Katmandu)
504,AQM Putalisadak,144,97.94,2018-11-27 10:35:06 ( Asia/Katmandu)
505,AQM Putalisadak,113,77.15,2018-11-27 10:14:54 ( Asia/Katmandu)
506,AQM Putalisadak,106,72.45,2018-11-27 10:05:24 ( Asia/Katmandu)
507,AQM Putalisadak,130,88.55,2018-11-27 09:54:53 ( Asia/Katmandu)
508,AQM Putalisadak,131,89.22,2018-11-27 09:44:53 ( Asia/Katmandu)
509,AQM Putalisadak,157,106.66,2018-11-27 09:35:47 ( Asia/Katmandu)
510,AQM Putalisadak,139,94.58,2018-11-27 09:25:15 ( Asia/Katmandu)
511,AQM Putalisadak,133,90.56,2018-11-27 09:15:04 ( Asia/Katmandu)
512,AQM Putalisadak,156,105.99,2018-11-27 09:04:48 ( Asia/Katmandu)
513,AQM Putalisadak,148,100.62,2018-11-27 08:55:19 ( Asia/Katmandu)
514,AQM Putalisadak,164,111.35,2018-11-27 08:42:01 ( Asia/Katmandu)
515,AQM Putalisadak,169,114.71,2018-11-27 08:35:03 ( Asia/Katmandu)
516,AQM Putalisadak,174,118.06,2018-11-27 08:25:26 ( Asia/Katmandu)
517,AQM Putalisadak,177,120.07,2018-11-27 08:14:56 ( Asia/Katmandu)
518,AQM Putalisadak,193,130.8,2018-11-27 08:04:55 ( Asia/Katmandu)
519,AQM Putalisadak,171,116.05,2018-11-27 07:54:57 ( Asia/Katmandu)
520,AQM Putalisadak,158,107.33,2018-11-27 07:44:55 ( Asia/Katmandu)
521,AQM Putalisadak,134,91.23,2018-11-27 07:34:57 ( Asia/Katmandu)
522,AQM Putalisadak,110,75.13,2018-11-27 07:25:54 ( Asia/Katmandu)
523,AQM Putalisadak,128,87.21,2018-11-27 07:15:09 ( Asia/Katmandu)
524,AQM Putalisadak,106,72.45,2018-11-27 07:04:24 ( Asia/Katmandu)
525,AQM Putalisadak,110,75.13,2018-11-27 06:54:26 ( Asia/Katmandu)
526,AQM Putalisadak,95,65.07,2018-11-27 06:44:22 ( Asia/Katmandu)
527,AQM Putalisadak,86,59.04,2018-11-27 06:33:19 ( Asia/Katmandu)
528,AQM Putalisadak,81,55.68,2018-11-27 06:25:19 ( Asia/Katmandu)
529,AQM Putalisadak,83,57.03,2018-11-27 06:15:18 ( Asia/Katmandu)
530,AQM Putalisadak,84,57.7,2018-11-27 06:05:18 ( Asia/Katmandu)
531,AQM Putalisadak,111,75.81,2018-11-27 05:55:20 ( Asia/Katmandu)
532,AQM Putalisadak,91,62.39,2018-11-27 05:44:50 ( Asia/Katmandu)
533,AQM Putalisadak,88,60.38,2018-11-27 05:34:49 ( Asia/Katmandu)
534,AQM Putalisadak,80,55.01,2018-11-27 05:25:17 ( Asia/Katmandu)
535,AQM Putalisadak,90,61.72,2018-11-27 05:15:18 ( Asia/Katmandu)
536,AQM Putalisadak,79,54.34,2018-11-27 05:05:16 ( Asia/Katmandu)
537,AQM Putalisadak,74,50.99,2018-11-27 04:55:16 ( Asia/Katmandu)
538,AQM Putalisadak,81,55.68,2018-11-27 04:45:15 ( Asia/Katmandu)
539,AQM Putalisadak,74,50.99,2018-11-27 04:35:15 ( Asia/Katmandu)
540,AQM Putalisadak,71,48.98,2018-11-27 04:24:47 ( Asia/Katmandu)
541,AQM Putalisadak,56,38.92,2018-11-27 04:15:15 ( Asia/Katmandu)
542,AQM Putalisadak,62,42.94,2018-11-27 04:05:14 ( Asia/Katmandu)
543,AQM Putalisadak,66,45.62,2018-11-27 03:55:44 ( Asia/Katmandu)
544,AQM Putalisadak,69,47.64,2018-11-27 03:45:14 ( Asia/Katmandu)
545,AQM Putalisadak,87,59.71,2018-11-27 03:35:13 ( Asia/Katmandu)
546,AQM Putalisadak,82,56.36,2018-11-27 03:25:13 ( Asia/Katmandu)
547,AQM Putalisadak,89,61.05,2018-11-27 03:15:13 ( Asia/Katmandu)
548,AQM Putalisadak,88,60.38,2018-11-27 03:05:13 ( Asia/Katmandu)
549,AQM Putalisadak,87,59.71,2018-11-27 02:55:12 ( Asia/Katmandu)
550,AQM Putalisadak,90,61.72,2018-11-27 02:45:12 ( Asia/Katmandu)
551,AQM Putalisadak,80,55.01,2018-11-27 02:35:12 ( Asia/Katmandu)
552,AQM Putalisadak,81,55.68,2018-11-27 02:25:11 ( Asia/Katmandu)
553,AQM Putalisadak,82,56.36,2018-11-27 02:15:11 ( Asia/Katmandu)
554,AQM Putalisadak,89,61.05,2018-11-27 02:04:57 ( Asia/Katmandu)
555,AQM Putalisadak,91,62.39,2018-11-27 01:55:10 ( Asia/Katmandu)
556,AQM Putalisadak,95,65.07,2018-11-27 01:45:09 ( Asia/Katmandu)
557,AQM Putalisadak,95,65.07,2018-11-27 01:35:09 ( Asia/Katmandu)
558,AQM Putalisadak,91,62.39,2018-11-27 01:25:11 ( Asia/Katmandu)
559,AQM Putalisadak,79,54.34,2018-11-27 01:15:09 ( Asia/Katmandu)
560,AQM Putalisadak,110,75.13,2018-11-27 01:05:21 ( Asia/Katmandu)
561,AQM Putalisadak,92,63.06,2018-11-27 00:55:21 ( Asia/Katmandu)
562,AQM Putalisadak,92,63.06,2018-11-27 00:44:21 ( Asia/Katmandu)
563,AQM Putalisadak,91,62.39,2018-11-27 00:35:21 ( Asia/Katmandu)
564,AQM Putalisadak,100,68.43,2018-11-27 00:24:20 ( Asia/Katmandu)
565,AQM Putalisadak,94,64.4,2018-11-27 00:15:20 ( Asia/Katmandu)
566,AQM Putalisadak,107,73.12,2018-11-27 00:04:49 ( Asia/Katmandu)
567,AQM Putalisadak,101,69.1,2018-11-26 23:54:49 ( Asia/Katmandu)
568,AQM Putalisadak,105,71.78,2018-11-26 23:44:48 ( Asia/Katmandu)
569,AQM Putalisadak,91,62.39,2018-11-26 23:34:48 ( Asia/Katmandu)
570,AQM Putalisadak,88,60.38,2018-11-26 23:24:47 ( Asia/Katmandu)
571,AQM Putalisadak,84,57.7,2018-11-26 23:15:17 ( Asia/Katmandu)
572,AQM Putalisadak,97,66.42,2018-11-26 23:03:33 ( Asia/Katmandu)
573,AQM Putalisadak,91,62.39,2018-11-26 22:53:32 ( Asia/Katmandu)
574,AQM Putalisadak,94,64.4,2018-11-26 22:43:34 ( Asia/Katmandu)
575,AQM Putalisadak,108,73.79,2018-11-26 22:35:40 ( Asia/Katmandu)
576,AQM Putalisadak,114,77.82,2018-11-26 22:23:32 ( Asia/Katmandu)
577,AQM Putalisadak,143,97.27,2018-11-26 22:13:33 ( Asia/Katmandu)
578,AQM Putalisadak,146,99.28,2018-11-26 22:03:59 ( Asia/Katmandu)
579,AQM Putalisadak,158,107.33,2018-11-26 21:55:15 ( Asia/Katmandu)
580,AQM Putalisadak,142,96.6,2018-11-26 21:45:14 ( Asia/Katmandu)
581,AQM Putalisadak,123,83.85,2018-11-26 21:21:54 ( Asia/Katmandu)
582,AQM Putalisadak,119,81.17,2018-11-26 21:15:00 ( Asia/Katmandu)
583,AQM Putalisadak,128,87.21,2018-11-26 21:04:44 ( Asia/Katmandu)
584,AQM Putalisadak,138,93.91,2018-11-26 20:55:11 ( Asia/Katmandu)
585,AQM Putalisadak,145,98.61,2018-11-26 20:45:14 ( Asia/Katmandu)
586,AQM Putalisadak,96,65.75,2018-11-26 20:34:50 ( Asia/Katmandu)
587,AQM Putalisadak,93,63.73,2018-11-26 20:25:21 ( Asia/Katmandu)
588,AQM Putalisadak,97,66.42,2018-11-26 20:13:47 ( Asia/Katmandu)
589,AQM Putalisadak,92,63.06,2018-11-26 20:05:06 ( Asia/Katmandu)
590,AQM Putalisadak,78,53.67,2018-11-26 19:55:31 ( Asia/Katmandu)
591,AQM Putalisadak,77,53,2018-11-26 19:45:14 ( Asia/Katmandu)
592,AQM Putalisadak,87,59.71,2018-11-26 19:34:32 ( Asia/Katmandu)
593,AQM Putalisadak,105,71.78,2018-11-26 19:22:11 ( Asia/Katmandu)
594,AQM Putalisadak,94,64.4,2018-11-26 19:15:13 ( Asia/Katmandu)
595,AQM Putalisadak,95,65.07,2018-11-26 18:56:53 ( Asia/Katmandu)
596,AQM Putalisadak,93,63.73,2018-11-26 18:55:53 ( Asia/Katmandu)
597,AQM Putalisadak,85,58.37,2018-11-26 18:45:07 ( Asia/Katmandu)
598,AQM Putalisadak,80,55.01,2018-11-26 18:34:26 ( Asia/Katmandu)
599,AQM Putalisadak,84,57.7,2018-11-26 18:25:20 ( Asia/Katmandu)
600,AQM Putalisadak,89,61.05,2018-11-26 18:14:47 ( Asia/Katmandu)
601,AQM Putalisadak,91,62.39,2018-11-26 18:05:02 ( Asia/Katmandu)
602,AQM Putalisadak,66,45.62,2018-11-26 17:44:53 ( Asia/Katmandu)
603,AQM Putalisadak,59,40.93,2018-11-26 17:35:34 ( Asia/Katmandu)
604,AQM Putalisadak,65,44.95,2018-11-26 17:25:32 ( Asia/Katmandu)
605,AQM Putalisadak,64,44.28,2018-11-26 17:15:31 ( Asia/Katmandu)
606,AQM Putalisadak,63,43.61,2018-11-26 17:05:09 ( Asia/Katmandu)
607,AQM Putalisadak,54,37.58,2018-11-26 16:54:00 ( Asia/Katmandu)
608,AQM Putalisadak,56,38.92,2018-11-26 16:45:27 ( Asia/Katmandu)
609,AQM Putalisadak,52,36.23,2018-11-26 16:33:43 ( Asia/Katmandu)
610,AQM Putalisadak,59,40.93,2018-11-26 16:24:36 ( Asia/Katmandu)
611,AQM Putalisadak,50,34.89,2018-11-26 16:03:51 ( Asia/Katmandu)
612,AQM Putalisadak,54,37.58,2018-11-26 15:54:56 ( Asia/Katmandu)
613,AQM Putalisadak,45,31.54,2018-11-26 15:44:56 ( Asia/Katmandu)
614,AQM Putalisadak,39,27.52,2018-11-26 15:35:10 ( Asia/Katmandu)
615,AQM Putalisadak,39,27.52,2018-11-26 15:24:52 ( Asia/Katmandu)
616,AQM Putalisadak,37,26.17,2018-11-26 15:14:51 ( Asia/Katmandu)
617,AQM Putalisadak,36,25.5,2018-11-26 15:03:53 ( Asia/Katmandu)
618,AQM Putalisadak,39,27.52,2018-11-26 14:54:51 ( Asia/Katmandu)
619,AQM Putalisadak,36,25.5,2018-11-26 14:44:18 ( Asia/Katmandu)
620,AQM Putalisadak,35,24.83,2018-11-26 14:34:58 ( Asia/Katmandu)
621,AQM Putalisadak,33,23.49,2018-11-26 14:24:39 ( Asia/Katmandu)
622,AQM Putalisadak,36,25.5,2018-11-26 14:13:47 ( Asia/Katmandu)
623,AQM Putalisadak,41,28.86,2018-11-26 14:05:30 ( Asia/Katmandu)
624,AQM Putalisadak,41,28.86,2018-11-26 13:54:55 ( Asia/Katmandu)
625,AQM Putalisadak,41,28.86,2018-11-26 13:44:25 ( Asia/Katmandu)
626,AQM Putalisadak,42,29.53,2018-11-26 13:35:23 ( Asia/Katmandu)
627,AQM Putalisadak,40,28.19,2018-11-26 13:24:20 ( Asia/Katmandu)
628,AQM Putalisadak,46,32.21,2018-11-26 13:16:02 ( Asia/Katmandu)
629,AQM Putalisadak,35,24.83,2018-11-26 13:05:18 ( Asia/Katmandu)
630,AQM Putalisadak,45,31.54,2018-11-26 12:56:10 ( Asia/Katmandu)
631,AQM Putalisadak,36,25.5,2018-11-26 12:44:56 ( Asia/Katmandu)
